G mean over all external folds - 0.8718
Type 1 Diabetes AUC	0.9350
Type 1 Diabetes FPR	0.0000,0.0046,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0050,0.0050,0.0050,0.0050,0.0050,0.0050,0.0050,0.0051,0.0051,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0056,0.0056,0.0056,0.0056,0.0056,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0060,0.0060,0.0060,0.0060,0.0060,0.0060,0.0060,0.0061,0.0061,0.0061,0.0061,0.0061,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0063,0.0063,0.0063,0.0063,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0069,0.0069,0.0069,0.0069,0.0069,0.0069,0.0070,0.0070,0.0070,0.0070,0.0070,0.0071,0.0071,0.0071,0.0071,0.0071,0.0073,0.0073,0.0073,0.0073,0.0074,0.0074,0.0074,0.0074,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0077,0.0077,0.0077,0.0077,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0081,0.0081,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0086,0.0086,0.0086,0.0086,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0088,0.0088,0.0088,0.0088,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0090,0.0090,0.0090,0.0090,0.0090,0.0090,0.0090,0.0090,0.0091,0.0091,0.0091,0.0091,0.0092,0.0092,0.0092,0.0092,0.0092,0.0092,0.0092,0.0092,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0095,0.0095,0.0095,0.0095,0.0096,0.0096,0.0096,0.0096,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0098,0.0098,0.0098,0.0098,0.0098,0.0098,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0102,0.0102,0.0102,0.0102,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0106,0.0106,0.0106,0.0106,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0110,0.0110,0.0110,0.0110,0.0110,0.0110,0.0110,0.0110,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,0.0112,0.0112,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0117,0.0117,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0.0119,0.0119,0.0120,0.0120,0.0120,0.0120,0.0120,0.0120,0.0120,0.0120,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0123,0.0123,0.0123,0.0123,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0124,0.0125,0.0125,0.0125,0.0125,0.0126,0.0126,0.0126,0.0126,0.0127,0.0127,0.0127,0.0127,0.0128,0.0128,0.0128,0.0128,0.0129,0.0129,0.0129,0.0129,0.0130,0.0130,0.0131,0.0131,0.0131,0.0131,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0133,0.0133,0.0133,0.0133,0.0134,0.0134,0.0135,0.0135,0.0135,0.0135,0.0136,0.0136,0.0136,0.0136,0.0136,0.0136,0.0137,0.0137,0.0137,0.0137,0.0137,0.0137,0.0138,0.0138,0.0138,0.0138,0.0139,0.0139,0.0140,0.0140,0.0141,0.0141,0.0142,0.0142,0.0142,0.0142,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0144,0.0144,0.0144,0.0144,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0146,0.0146,0.0147,0.0147,0.0147,0.0147,0.0147,0.0147,0.0147,0.0147,0.0148,0.0148,0.0149,0.0149,0.0149,0.0149,0.0149,0.0149,0.0150,0.0150,0.0150,0.0150,0.0151,0.0151,0.0151,0.0151,0.0152,0.0152,0.0153,0.0153,0.0153,0.0153,0.0154,0.0154,0.0155,0.0155,0.0155,0.0155,0.0156,0.0156,0.0157,0.0157,0.0158,0.0158,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0160,0.0160,0.0162,0.0162,0.0162,0.0162,0.0164,0.0164,0.0164,0.0164,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0166,0.0166,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0169,0.0169,0.0170,0.0170,0.0171,0.0171,0.0171,0.0171,0.0172,0.0172,0.0172,0.0172,0.0173,0.0173,0.0174,0.0174,0.0174,0.0174,0.0175,0.0175,0.0175,0.0175,0.0176,0.0176,0.0176,0.0176,0.0177,0.0177,0.0177,0.0177,0.0178,0.0178,0.0179,0.0179,0.0180,0.0180,0.0180,0.0180,0.0180,0.0180,0.0181,0.0181,0.0181,0.0181,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,0.0183,0.0183,0.0183,0.0183,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0185,0.0185,0.0185,0.0185,0.0185,0.0185,0.0186,0.0186,0.0186,0.0186,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0189,0.0189,0.0189,0.0189,0.0190,0.0190,0.0190,0.0190,0.0191,0.0191,0.0191,0.0191,0.0192,0.0192,0.0192,0.0192,0.0194,0.0194,0.0195,0.0195,0.0195,0.0195,0.0196,0.0196,0.0196,0.0196,0.0198,0.0198,0.0199,0.0199,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0201,0.0201,0.0201,0.0201,0.0202,0.0202,0.0202,0.0202,0.0203,0.0203,0.0203,0.0203,0.0205,0.0205,0.0207,0.0207,0.0207,0.0207,0.0208,0.0208,0.0209,0.0209,0.0210,0.0210,0.0210,0.0210,0.0210,0.0210,0.0212,0.0212,0.0212,0.0212,0.0214,0.0214,0.0214,0.0214,0.0215,0.0215,0.0215,0.0215,0.0216,0.0216,0.0217,0.0217,0.0218,0.0218,0.0219,0.0219,0.0221,0.0221,0.0222,0.0222,0.0222,0.0222,0.0223,0.0223,0.0224,0.0224,0.0224,0.0224,0.0225,0.0225,0.0225,0.0225,0.0226,0.0226,0.0229,0.0229,0.0230,0.0230,0.0230,0.0230,0.0231,0.0231,0.0232,0.0232,0.0232,0.0232,0.0233,0.0233,0.0235,0.0235,0.0237,0.0237,0.0238,0.0238,0.0240,0.0240,0.0241,0.0241,0.0242,0.0242,0.0244,0.0244,0.0244,0.0244,0.0248,0.0248,0.0249,0.0249,0.0252,0.0252,0.0252,0.0252,0.0253,0.0253,0.0253,0.0253,0.0258,0.0258,0.0261,0.0261,0.0262,0.0262,0.0263,0.0263,0.0265,0.0265,0.0265,0.0265,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0272,0.0272,0.0273,0.0273,0.0273,0.0273,0.0274,0.0274,0.0275,0.0275,0.0275,0.0275,0.0276,0.0276,0.0276,0.0276,0.0279,0.0279,0.0280,0.0280,0.0282,0.0282,0.0286,0.0286,0.0287,0.0287,0.0288,0.0288,0.0289,0.0289,0.0295,0.0295,0.0298,0.0298,0.0299,0.0299,0.0299,0.0299,0.0303,0.0303,0.0305,0.0305,0.0308,0.0308,0.0311,0.0311,0.0315,0.0315,0.0319,0.0319,0.0320,0.0320,0.0321,0.0321,0.0321,0.0321,0.0321,0.0321,0.0322,0.0322,0.0325,0.0325,0.0327,0.0327,0.0331,0.0331,0.0332,0.0332,0.0336,0.0336,0.0337,0.0337,0.0338,0.0338,0.0340,0.0340,0.0342,0.0342,0.0344,0.0344,0.0354,0.0354,0.0357,0.0357,0.0360,0.0360,0.0362,0.0362,0.0365,0.0365,0.0367,0.0367,0.0372,0.0372,0.0373,0.0373,0.0375,0.0375,0.0376,0.0376,0.0378,0.0378,0.0385,0.0385,0.0387,0.0387,0.0388,0.0388,0.0398,0.0398,0.0401,0.0401,0.0402,0.0402,0.0403,0.0403,0.0408,0.0408,0.0409,0.0409,0.0410,0.0410,0.0413,0.0413,0.0417,0.0417,0.0430,0.0430,0.0430,0.0430,0.0431,0.0431,0.0433,0.0433,0.0434,0.0434,0.0434,0.0434,0.0436,0.0436,0.0438,0.0438,0.0439,0.0439,0.0443,0.0443,0.0445,0.0445,0.0446,0.0446,0.0464,0.0464,0.0471,0.0471,0.0475,0.0475,0.0480,0.0480,0.0489,0.0489,0.0490,0.0490,0.0491,0.0491,0.0491,0.0491,0.0491,0.0491,0.0496,0.0496,0.0497,0.0497,0.0501,0.0501,0.0520,0.0520,0.0523,0.0523,0.0526,0.0526,0.0527,0.0527,0.0531,0.0531,0.0535,0.0535,0.0539,0.0539,0.0540,0.0540,0.0542,0.0542,0.0543,0.0543,0.0543,0.0543,0.0545,0.0545,0.0549,0.0549,0.0550,0.0550,0.0558,0.0558,0.0558,0.0558,0.0572,0.0572,0.0576,0.0576,0.0581,0.0581,0.0584,0.0584,0.0599,0.0599,0.0604,0.0604,0.0608,0.0608,0.0608,0.0608,0.0610,0.0610,0.0612,0.0612,0.0624,0.0624,0.0632,0.0632,0.0634,0.0634,0.0636,0.0636,0.0642,0.0642,0.0671,0.0671,0.0674,0.0674,0.0683,0.0683,0.0684,0.0684,0.0685,0.0685,0.0691,0.0691,0.0706,0.0706,0.0707,0.0707,0.0708,0.0708,0.0720,0.0720,0.0723,0.0723,0.0724,0.0724,0.0728,0.0728,0.0739,0.0739,0.0740,0.0740,0.0740,0.0740,0.0758,0.0758,0.0763,0.0764,0.0784,0.0784,0.0811,0.0811,0.0833,0.0833,0.0834,0.0834,0.0839,0.0839,0.0842,0.0842,0.0850,0.0850,0.0851,0.0851,0.0852,0.0852,0.0853,0.0853,0.0857,0.0857,0.0860,0.0861,0.0864,0.0865,0.0869,0.0869,0.0883,0.0883,0.0908,0.0909,0.0913,0.0913,0.0919,0.0919,0.0931,0.0931,0.0936,0.0936,0.0939,0.0939,0.0941,0.0942,0.0944,0.0944,0.0953,0.0953,0.0960,0.0960,0.0966,0.0966,0.0975,0.0976,0.0984,0.0984,0.0986,0.0986,0.0987,0.0988,0.0993,0.0993,0.1001,0.1001,0.1006,0.1007,0.1014,0.1015,0.1016,0.1016,0.1016,0.1016,0.1028,0.1029,0.1031,0.1031,0.1034,0.1035,0.1037,0.1037,0.1054,0.1054,0.1060,0.1061,0.1061,0.1071,0.1071,0.1078,0.1078,0.1091,0.1091,0.1099,0.1099,0.1101,0.1101,0.1102,0.1102,0.1103,0.1103,0.1108,0.1108,0.1113,0.1113,0.1116,0.1117,0.1118,0.1118,0.1123,0.1123,0.1127,0.1127,0.1128,0.1128,0.1131,0.1131,0.1133,0.1133,0.1136,0.1136,0.1136,0.1136,0.1138,0.1138,0.1142,0.1142,0.1142,0.1142,0.1147,0.1147,0.1148,0.1148,0.1150,0.1150,0.1155,0.1155,0.1159,0.1159,0.1161,0.1161,0.1164,0.1164,0.1166,0.1167,0.1191,0.1191,0.1197,0.1197,0.1202,0.1202,0.1203,0.1203,0.1206,0.1206,0.1208,0.1208,0.1210,0.1210,0.1214,0.1214,0.1215,0.1215,0.1215,0.1216,0.1217,0.1217,0.1219,0.1219,0.1224,0.1224,0.1225,0.1225,0.1228,0.1229,0.1232,0.1232,0.1232,0.1233,0.1235,0.1235,0.1236,0.1236,0.1238,0.1238,0.1242,0.1242,0.1245,0.1245,0.1253,0.1253,0.1256,0.1256,0.1257,0.1258,0.1262,0.1262,0.1262,0.1263,0.1264,0.1265,0.1266,0.1267,0.1268,0.1268,0.1272,0.1273,0.1278,0.1278,0.1281,0.1281,0.1291,0.1291,0.1293,0.1293,0.1295,0.1296,0.1297,0.1297,0.1305,0.1305,0.1307,0.1308,0.1309,0.1310,0.1313,0.1313,0.1314,0.1315,0.1315,0.1316,0.1320,0.1320,0.1323,0.1323,0.1324,0.1324,0.1325,0.1325,0.1326,0.1327,0.1328,0.1329,0.1332,0.1332,0.1339,0.1339,0.1340,0.1340,0.1343,0.1343,0.1344,0.1344,0.1345,0.1345,0.1345,0.1346,0.1349,0.1350,0.1350,0.1351,0.1353,0.1354,0.1355,0.1356,0.1357,0.1358,0.1358,0.1358,0.1363,0.1364,0.1364,0.1364,0.1364,0.1367,0.1367,0.1368,0.1368,0.1369,0.1369,0.1374,0.1374,0.1377,0.1378,0.1378,0.1378,0.1379,0.1379,0.1380,0.1380,0.1381,0.1381,0.1384,0.1385,0.1385,0.1386,0.1387,0.1388,0.1388,0.1388,0.1392,0.1392,0.1392,0.1393,0.1394,0.1395,0.1395,0.1396,0.1396,0.1397,0.1398,0.1400,0.1400,0.1403,0.1403,0.1404,0.1405,0.1406,0.1406,0.1407,0.1407,0.1410,0.1410,0.1413,0.1413,0.1417,0.1418,0.1420,0.1420,0.1420,0.1421,0.1422,0.1423,0.1424,0.1424,0.1425,0.1426,0.1426,0.1427,0.1427,0.1428,0.1428,0.1428,0.1429,0.1430,0.1431,0.1431,0.1431,0.1432,0.1436,0.1437,0.1437,0.1438,0.1438,0.1439,0.1440,0.1441,0.1442,0.1442,0.1443,0.1444,0.1445,0.1446,0.1447,0.1447,0.1449,0.1449,0.1449,0.1450,0.1450,0.1450,0.1451,0.1452,0.1453,0.1453,0.1454,0.1454,0.1454,0.1455,0.1455,0.1455,0.1457,0.1457,0.1458,0.1458,0.1461,0.1461,0.1462,0.1462,0.1464,0.1464,0.1465,0.1465,0.1465,0.1468,0.1468,0.1470,0.1470,0.1471,0.1471,0.1473,0.1473,0.1475,0.1475,0.1475,0.1476,0.1476,0.1477,0.1477,0.1478,0.1479,0.1479,0.1480,0.1481,0.1482,0.1483,0.1483,0.1483,0.1485,0.1486,0.1486,0.1487,0.1488,0.1488,0.1489,0.1490,0.1491,0.1491,0.1492,0.1494,0.1495,0.1496,0.1496,0.1496,0.1497,0.1499,0.1499,0.1500,0.1500,0.1500,0.1501,0.1502,0.1502,0.1503,0.1503,0.1506,0.1507,0.1508,0.1508,0.1509,0.1509,0.1510,0.1510,0.1511,0.1512,0.1513,0.1514,0.1514,0.1514,0.1515,0.1515,0.1516,0.1516,0.1517,0.1517,0.1517,0.1518,0.1519,0.1520,0.1520,0.1520,0.1521,0.1521,0.1522,0.1522,0.1523,0.1524,0.1524,0.1525,0.1527,0.1528,0.1528,0.1528,0.1528,0.1529,0.1529,0.1530,0.1530,0.1530,0.1531,0.1532,0.1532,0.1533,0.1534,0.1534,0.1535,0.1535,0.1536,0.1537,0.1538,0.1539,0.1539,0.1540,0.1541,0.1543,0.1543,0.1544,0.1544,0.1544,0.1547,0.1548,0.1548,0.1548,0.1548,0.1549,0.1549,0.1550,0.1551,0.1551,0.1552,0.1553,0.1553,0.1554,0.1555,0.1556,0.1556,0.1556,0.1557,0.1558,0.1559,0.1559,0.1560,0.1560,0.1561,0.1561,0.1562,0.1563,0.1563,0.1565,0.1566,0.1566,0.1566,0.1567,0.1567,0.1569,0.1570,0.1571,0.1572,0.1573,0.1573,0.1574,0.1574,0.1575,0.1576,0.1576,0.1576,0.1577,0.1578,0.1579,0.1579,0.1580,0.1581,0.1581,0.1582,0.1583,0.1584,0.1585,0.1585,0.1585,0.1586,0.1586,0.1586,0.1587,0.1587,0.1589,0.1590,0.1592,0.1592,0.1592,0.1593,0.1594,0.1594,0.1596,0.1597,0.1597,0.1597,0.1600,0.1601,0.1602,0.1603,0.1606,0.1607,0.1607,0.1608,0.1608,0.1608,0.1609,0.1609,0.1610,0.1610,0.1611,0.1612,0.1612,0.1614,0.1614,0.1615,0.1616,0.1616,0.1617,0.1617,0.1620,0.1620,0.1621,0.1621,0.1622,0.1624,0.1624,0.1626,0.1627,0.1628,0.1628,0.1629,0.1631,0.1631,0.1631,0.1632,0.1633,0.1634,0.1634,0.1635,0.1636,0.1636,0.1639,0.1640,0.1641,0.1641,0.1642,0.1646,0.1646,0.1650,0.1651,0.1651,0.1651,0.1651,0.1654,0.1657,0.1660,0.1660,0.1661,0.1668,0.1669,0.1669,0.1672,0.1672,0.1674,0.1675,0.1677,0.1680,0.1681,0.1686,0.1689,0.1694,0.1696,0.1696,0.1698,0.1720,0.1721,0.1737,0.1748,0.1771,1.0000
